Category,Author,Title,Year,Publisher,Journal,Booktitle,node_id,Goto PDF,CommunityID
Reinforcement_Learning," Zubin D. Dittia, Guru M. Parulkar, and Jr. Jerome R. Cox. ", The APIC Approach to High Performance Network Interface Design: Protected DMA and Other Techniques. ,1997,Unknown,Unknown," In Proceedings of INFOCOM \'97, ",147,https://ieeexplore.ieee.org/iel3/4979/14043/00644547.pdf,2
Reinforcement_Learning, Engler and Kaashoek. DPF: ," Fast, Flexible MEssage Demultiplexing using Dynamic Code Generation. ",1996,Unknown,Unknown,Unknown,148,https://web.stanford.edu/class/cs343/resources/dpf.pdf,49
Reinforcement_Learning, Aniruddha Gokhale and Douglas C. Schmidt. , Measuring the Performance of Communication Middleware on High-Speed Networks. ,1996,Unknown,Unknown," In Proceedings of SIGCOMM \'96, ",151,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ce6f2d2a26e3a8f58b521b11be6a7b48963210ef,20
Reinforcement_Learning, Aniruddha Gokhale and Douglas C. Schmidt. , Evaluating Latency and Scalability of CORBA Over High-Speed ATM Networks. ,1997,Unknown,Unknown," In Proceedings of the International Conference on Distributed Computing Systems, ",154,https://www.dre.vanderbilt.edu/~schmidt/PDF/ICDCS-97.pdf,6
Reinforcement_Learning, Aniruddha Gokhale and Douglas C. Schmidt. , Principles for Optimizing CORBA Internet Inter-ORB Protocol Performance. ,1998,Unknown,Unknown,Unknown,158,https://ieeexplore.ieee.org/iel4/5217/14150/00649232.pdf,14
Reinforcement_Learning," Tim Harrison, David Levine, and Douglas C. Schmidt. ", The Design and Performance of a Real-time CORBA Object Event Service. ,1997,Unknown,Unknown," In Proceedings of OOPSLA \'97, ",161,https://www.dre.vanderbilt.edu/~schmidt/PDF/JSAC-98.pdf,19
Reinforcement_Learning," M. Jayaram, R. K. Cytron, D. C. Schmidt, and G. Vargh-ese, "," Efficient Demultiplexing of Network Packets by Automatic Parsing, ",1994,Unknown,Unknown," in Submitted to the ACM SIGPLAN\'95 Conference on Programming Language Design and Implementation, ACM, ",164,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=37fdf81f42fbdae97440ce7a2f103baed3e25e12,23
Reinforcement_Learning," Mogul, J.C., Rashid, R.F. and Accetta, M.J. ", The Packet Filter: An Efficient Mechanism for User-level Network Code ACM Symposium on Operating System Principles. ,1987,Unknown,Unknown,Unknown,166,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=93a17d56a23e47bdf1e340c5f8db156b93a8fa7d,2
Reinforcement_Learning," Douglas C. Schmidt, GPERF: "," A Perfect Hash Function Generator, "," 1990, ",Unknown,Unknown," USENIX, ",168,https://www.dre.vanderbilt.edu/~schmidt/PDF/gperf.pdf,38
Reinforcement_Learning, D. L. Tennenhouse. , (p 7) ,1989," Elsevier, ",Unknown,Unknown,169,http://ccr.sigcomm.org/archive/1996/apr96/ccr-9604-tennenhouse.pdf,0
Reinforcement_Learning, Steve Vinoski. , CORBA: Integrating Diverse Applications Within Distri b-uted Heterogeneous Environments. ,1997,Unknown, IEEE Communications Magazine. ,Unknown,170,https://course.ece.cmu.edu/~ece749/docs/corbaVinoski.pdf,6
Reinforcement_Learning," S. Ar, R.J. Lipton, R. Rubinfeld, and M. Su-dan. ", Reconstructing algebraic functions from mixed data. ,1992,Unknown,Unknown," In Proc. 33rd Annual Symp. on Foundations of Computer Science (FOCS), ",172,http://people.csail.mit.edu/ronitt/papers/alrs-conf.pdf,11
Reinforcement_Learning," O. Goldreich, R. Rubinfeld and M. Sudan. ", Learning polynomials with queries: The highly noisy case. ,1995,Unknown,Unknown," Proceedings of the 36th Symposium on Foundations of Computer Science, IEEE, ",174,https://people.csail.mit.edu/madhu/papers/1995/grs-journ.pdf,6
Reinforcement_Learning," M. Sudan, "," Maximum likelihood decoding of Reed Solomon codes, ",1996,Unknown,Unknown," Proc. 37th IEEE FOCS, ",175,http://people.csail.mit.edu/madhu/papers/1996/reeds-conf.pdf,19
Reinforcement_Learning," S. Horwitz, J. Prins, and T. Reps. ", On the adequacy of program dependence graphs for representing programs. ,1988,Unknown,Unknown," In Proceedings of the 15th Symposium on Principles of Programming Languages, ",176,https://research.cs.wisc.edu/wpis/papers/popl88b.pdf,0
Reinforcement_Learning," D. J. Kuck, R. H. Kuhn, B. Leasure, D. A. Padua, and M. Wolfe. ", Dependence graphs and compiler optimizations. ,1981,Unknown,Unknown," In Proceedings of the 8th Symposium on Principles of Programming Languages, ",177,https://www.cs.utexas.edu/~pingali/CS395T/2009fa/papers/ferrante87.pdf,49
Reinforcement_Learning, Guruduth Banavar. , An Application Framework for Compositional Modularity. ,1995,Unknown,Unknown,Unknown,178,https://www.cs.utah.edu/docs/techreports/1995/pdf/CSTD-95-011.pdf,3
Reinforcement_Learning," Heitmeyer, C.; Lynch, N.: "," December 1994 Proving Safety Properties of the Steam Boiler Controller G. Leeb, N. ",Unknown," IEEE Computer Society Press, ",Unknown," In Proceedings of the 15th IEEE Real-Time Systems Symposium, ",179,https://groups.csail.mit.edu/tds/papers/Leeb/boiler_short.pdf,0
Reinforcement_Learning, Martin R. Frank. , Model-Based User Interface Design by Demonstration and by Interview. ,1996,Unknown,Unknown,Unknown,180,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=122ddb191d208e6786943cfabecd560f5fa6f1bd,14
Reinforcement_Learning, Susan L. Epstein. , For the Right Reasons: The FORR Architecture for Learning in a Skill Domain. ,1994,Unknown," Cognitive Science, ",Unknown,181,https://www.sciencedirect.com/science/article/pii/0364021394900175/pdf?md5=b01aba6a8a5b1ac33a99aefd2d4a10b8&pid=1-s2.0-0364021394900175-main.pdf,19
Reinforcement_Learning, A. Ram. , Decision Models: A Theory of Volitional Explanation. ,Unknown, Lawrence Erlbaum Associates. ,Unknown," In Proceedings of the Twelvth Annual Conference of the Cognitive Science Society, ",182,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1d533b42b2e3fe05998068a72a9d9242d93ca908,39
Reinforcement_Learning," Gruau, F. and Whitley, D. ", Adding Learning to the Cellular Developmental of Neural Networks: Evolution and the Baldwin Effect. , (1993). ,Unknown," Journal of Evolutionary Computation, ",Unknown,183,https://web.archive.org/web/20211015223106id_/https://watermark.silverchair.com/evco.1993.1.3.213.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAs4wggLKBgkqhkiG9w0BBwagggK7MIICtwIBADCCArAGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMprJcxzGhPxQTIGhAAgEQgIICgQVO7tPnhqzfYMnnbuFgjEBliveGM4_gjm-j5b58FG23THRL925cX-Kwo7yCFmYpg6NYRrxwTuXdCMTfwb315bsQeBSmdbj0_HtPNO7Gfjoi6tJQu9W5H5dXAmlJyM-eCZkcjet4JJEmXUNNKcVYyRKcx1CvCqDYlwmRn53tbQoEtTRc9rqf8vxLs1JxllVcBQwCk8Dt1w38A6d2pR9beWyUHb31DALazEW5Ybk5ceuUGAjNbu4xE7bp8vT_YIi9gA68arMRpM331mVcEEAErKVG17_fusktiWGRhwvzxEoUf3WkxTlTRP-BLcn8WB-zZX6zbmV_G7kJjr8kXTD-vNekWkkwEcD8wtpK_HkwGoSqpxjTUdr2oOqnSXXhP81f_chYcOSH_QneRDgqE7r6RTpIw6lp-d6-N1XQe8PJjoQwvkcaYgVD2Edv0KSOMx_viRsG6fSOJuhvBUat-dfl33DuVO1G-2iKRdGFr11zi9ANKRbtfSh9q88KuvwXS2YRvrbkBN5C8ikfQjSo53KhgbaJeUJDJdiTU1JqZHEYFHUHsB7vwFSXFCapostjzACYLIozrU7tlnGR7ppVNbiDYlSNWlunNO2LYvBuviR5Ogap0yIOMB7iXE1TSWizgZbsylJS3jFZdRWCp3rxWgMOHJSLPC1BTCCRqUH6e98ZTEZZOv_enAdHKJxPDkvXv7Q4O2N_OUIktBY235175ahdeqmKvxmPrJihJVqTaYgRAYm2ozLpwtx3XzwbLD_9eDzjLbLx3vVuVuCn1QJSp4qXVIsMTbvb7csRgN06nJXp2cQglVK36X7dthmTNgCnwxAkG2dbpknEdpFGZhrjKRI9eZ8g,39
Reinforcement_Learning," Mayley, G. ", The evolutionary cost of learning. , (1996a). , MIT Press. ,Unknown, From Animals to Animats 4: Proceedings of the Fourth International Conference on Simulation of Adaptive Behavior. ,184,https://langev.com/pdf/munroe02learningAnd.pdf,40
Reinforcement_Learning," No Pain, "," No Gain: Landscapes, Learning Costs and Genetic Assimilation, submitted to EC and University of Sussex, CSRP 409(?)  in Khakina LN (1992) Concepts of Symbiogenesis: History of Symbiogenesis as an evolutionary mechanism, ",Unknown, Yale Uni. Press. ,Unknown,Unknown,185,https://www.sussex.ac.uk/informatics/cogslib/reports/csrp/csrp409.pdf,2
Reinforcement_Learning," Menczer, F., & Belew, R. K. ", Evolving sensors in environments of controlled complexity. , (1994). , A. ,Unknown,Unknown,186,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=194104586cffd74a7e673c0821f4cee32a75e017,10
Reinforcement_Learning," J. Orenstein, "," Spatial query processing in an object-oriented database system, ",1986,Unknown,Unknown," in Proc. ACM SIGMOD Conference on Management of Data, ",187,https://core.ac.uk/download/pdf/12165113.pdf,41
Reinforcement_Learning," C. Faloutsos T. Sellis, N. Roussopoulos. ", The R + -Tree: A Dynamic Index for Multi-Dimensional Objects. ,1987,Unknown,Unknown," In Proceedings of the 13th VLDB Conf., ",188,https://vision.unige.ch/publications/postscript/95/PunMil_CVMis.pdf,6
Reinforcement_Learning," D.L. Wang and D. Terman, "," Locally excitatory globally inhibitory oscillator networks, ",-1995,Unknown, IEEE Trans. Neural Net. ,Unknown,189,https://web.cse.ohio-state.edu/~wang.77/papers/Wang-Terman.tnn95.pdf,11
Reinforcement_Learning, A. Burns. , Fixed Priority Scheduling with Deadlines Prior to Completion. ,1993,Unknown,Unknown,Unknown,190,https://www-users.york.ac.uk/~rd17/papers/PriorityAssignmentUPEv1.3.pdf,19
Reinforcement_Learning, R. Gerber and S. Hong. , Semantics-based compiler transformations for enhanced schedulability. ,1993," IEEE Computer Society Press, ",Unknown," In Proceedings IEEE Real-Time Systems Symposium, ",191,https://redirect.cs.umbc.edu/~younis/Real-Time/Students_Presentations/Li_Deng_2.pdf,12
Reinforcement_Learning, S. Hong and R. Gerber. , Compiling real-time programs into schedu-lable code. ,1993," ACM Press, "," SIGPLAN Notices, ", In Proceedings of the ACM SIGPLAN \'93 Conference on Programming Language Design and Implementation. ,192,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=81d6def69b8411868ee4d42969a0f77af0209394,7
Reinforcement_Learning," Susan Horwitz, Thomas Reps, and David Binkley. ", Interprocedural slicing using dependence graphs. ,1990,Unknown," ACM Transactions on Programming Languages and Systems, ",Unknown,194,https://cs.gmu.edu/~white/CS640/10.1.1.50.4405.pdf,49
Reinforcement_Learning," F.Jahanian and A.Mok, "," Safety analysis of timing properties in real-time systems, "," 1986), ",Unknown," IEEE Trans. on Software Engineering , vol.SE-12, ",Unknown,195,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=17115b1cdcb2df392c063015bce59137e4070ac2,20
Reinforcement_Learning," Michael D. Smith, Mark Horowitz, and Monica S. Lam. ", Efficient superscalar performance through boosting. ,Unknown,Unknown,Unknown," In ASPLOS-V , ",196,https://people.eecs.berkeley.edu/~kubitron/courses/cs252-F00/handouts/papers/p248-smith.pdf,2
Reinforcement_Learning, Benjamin N. Grosof. , Updating and Structure in Non-Monotonic Theories. ,1992,Unknown,Unknown,Unknown,198,https://ntrs.nasa.gov/api/citations/19960047154/downloads/19960047154.pdf,49
Reinforcement_Learning," Honavar, V.G. "," Toward Learning Systems That Integrate Different Strategies and Representations. In: Artificial Intelligence and Neural Networks: Steps toward Principled Integration. Honavar, ",1994," Academic Press, ",Unknown,Unknown,199,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e20bbea2d9160956f1f26a1a091df85e836252f5,22
Reinforcement_Learning, Jeffrey D. Ullman John E. Hopcroft. ," Introduction to Automata Theory, Languages and Computation. ",1979," Addison Wesley, ",Unknown,Unknown,201,https://www-2.dc.uba.ar/staff/becher/Hopcroft-Motwani-Ullman-2001.pdf,0
Reinforcement_Learning," Parekh R.G., and Honavar V.G. ", An Efficient Interactive Algorithm for Regular Language Learning. , 1993). ,Unknown,Unknown,Unknown,202,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2ce9eb879d87f62218b7b9dddfc7761f45c09a46,6
Reinforcement_Learning," Schapire, R.E., ", The Design and Analysis of Efficient Learning Algorithms. ,1992," The MIT Press, ",Unknown,Unknown,203,https://apps.dtic.mil/sti/tr/pdf/ADA231888.pdf,22
Reinforcement_Learning," Robert Armstrong, Dayne Freitag, Thorsten Joachims, and Tom Mitchell. WebWatcher: ", A Learning Apprentice for the World Wide Web. ,1995,Unknown,Unknown," In Proceedings of AAAI Spring Symposium on Information Gathering from Heterogenous Distributed Environments, ",204,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1eeceb8e2479924a28d4f14625175e985071f6c4,23
Reinforcement_Learning," Balabanovic, M. and Shoham, Y. ", Learning information retrieval agents: Experiments with automated web browsing. , (1995). ,Unknown,Unknown," In Working Notes of the AAAI Spring Symposium Series on Information Gathering from Distributed, Heterogeneous Environments. ",206,https://cdn.aaai.org/Symposia/Spring/1995/SS-95-08/SS95-08-003.pdf,0
Reinforcement_Learning, M. Chechik and J. Gannon. , Automatic Analysis of Consistency between Implementations and Requirements. ,1995,Unknown,Unknown,Unknown,207,https://tspace.library.utoronto.ca/bitstream/1807/16890/1/Chechik_2847_2978.pdf,3
Reinforcement_Learning, Vibha A. Dixit-Radiya and Dhabaleswar K. Panda. , Task Assignment on Distributed-Memory Systems with Adaptive Wormhole Routing. ,1993,Unknown,Unknown," In Symposium on Parallel and Distributed Processing, ",209,https://ieeexplore.ieee.org/iel2/3153/8971/00395467.pdf,49
Reinforcement_Learning, W. L. Buntine. , Graphical models for discovering knowledge. ,Unknown, AAAI Press. ,Unknown," In Advances in Knowledge Discovery and Data Mining, ",210,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=230c6c4a855fca11e1259308617d7041ef7f174f,23
Reinforcement_Learning," Howe, Adele E. and Cohen, P.R., ", Understanding Planner Behavior. ,1995,Unknown, AI Journal. ,Unknown,211,https://www.sciencedirect.com/science/article/pii/000437029400083D/pdf?md5=97838a9fc84d758cac4ceafeccf5f858&pid=1-s2.0-000437029400083D-main.pdf,23
Reinforcement_Learning, Craig Chambers. , The Cecil Language: Specification and Rationale: ,1995,Unknown,Unknown,Unknown,212,http://projectsweb.cs.washington.edu/research/projects/cecil/www/Internal/doc-cecil-lang/cecil-spec.pdf,43
Reinforcement_Learning, Cormac Flanagan and Matthias Felleisen. , Componential Set-Based Analysis. ,1997,Unknown,Unknown," In Proceedings of the ACM SIGPLAN 97 Conference on Programming Language Design and Implementation, ",214,https://users.soe.ucsc.edu/~cormac/papers/pldi97.pdf,8
Reinforcement_Learning, S. Arora. , Nearly linear time approximation schemes for Euclidean TSP and other geometric problems. ,1997,Unknown,Unknown,Unknown,215,https://graphics.stanford.edu/courses/cs468-06-winter/Papers/arora-tsp.pdf,0
Reinforcement_Learning," S. Arora, D. Karger, M. Karpinski, "," Polynomial time approximation schemes for dense instances of NP-Hard problems, ",1996,Unknown,Unknown," STOC, ",218,http://people.csail.mit.edu/karger/Papers/dense.pdf,14
Reinforcement_Learning," T. M. Austin, T.N. Vijaykumar, and G. S. Sohi. ", Knapsack: A zero-cycle memory hierarchy component. ,1993,Unknown,Unknown,Unknown,220,https://web.eecs.umich.edu/~taustin/papers/UWTR93-knapsack.pdf,34
Reinforcement_Learning, G. A. Geist and V. S. Sunderam. , Network-based concurrent computing on the PVM system. ,1992,Unknown," Concurrency: Practice and Experience, ",Unknown,221,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=eec597ed4c36c01f7ac60442aecfd2126a105b88,34
Reinforcement_Learning," Kourosh Gharachorloo, Dan Lenoski, James Laudon, Phillip Gibbons, Anoop Gupta, and John Hennessy. ", Memory consistency and event ordering in scalable shared-memory multiprocessors. ,Unknown,Unknown,Unknown," In Proceedings of the 17th Annual International Symposium on Computer Architecture (June 1990), ",222,https://course.ece.cmu.edu/~ece740/f13/lib/exe/fetch.php?media=gharachorloo_mem_consistency.pdf,44
Reinforcement_Learning," Pete Keleher, Alan L. Cox, and Willy Zwaenepoel. ", Lazy release consistency for software distributed shared memory. ,1992,Unknown,Unknown," In Proceedings of the International Symposium on Computer Architecture, ",223,https://people.eecs.berkeley.edu/~kubitron/cs258/handouts/papers/p13-keleher.pdf,6
Reinforcement_Learning," Keleher, P., Cox, A. L., Dwarkadas, S., and Zwaenepoel, W. TreadMarks: ", Distributed shared memory on standard workstations and operating systems. ,1994,Unknown,Unknown," In Proceedings of the Winder 1994 USENIX Conference, ",229,https://www.eecg.toronto.edu/~amza/ece1747h/papers/treadmarks94.pdf,0
Reinforcement_Learning," R.K. Powalka, N. Sherkat, L.J. Evett, ", R.J. Whitrow. Multiple word segmentation with interactive look-up for cursive script recognition. ,1993,Unknown,Unknown," Second Int. Conf. on Document Analysis and Recognition ICDAR\'93, ",233,https://ieeexplore.ieee.org/iel2/3154/8972/00395750.pdf,18
Reinforcement_Learning," Laurent Amsaleg, Michael J. Franklin, Anthony Tomasic, and Tolga Urhan. ", Scrambling query plans to cope with unexpected delays. ,1996,Unknown,Unknown," In 4th International Conference on Parallel and Distributed Information Systems (PDIS 96), ",234,https://www.cs.cmu.edu/~tomasic/doc/1996/AmsalegEtAlPDIS1996.pdf,12
Reinforcement_Learning, Rajesh P.N. Rao and Dana H. Ballard. , Learning sac-cadic eye movements using multiscale spatial filters. ,1995," MIT Press, ",Unknown," Advances in Neural Information Processing Systems 7, ",235,https://proceedings.neurips.cc/paper/1994/file/c4015b7f368e6b4871809f49debe0579-Paper.pdf,0
Reinforcement_Learning," Culler, D. E., Dusseau, A., Goldstein, S. C., Krishnamurthy, A., Lumetta, S., von Eicken, T., and Yelick, K. ", Parallel Programming in Split-C. ,1993,Unknown,Unknown,Unknown,236,https://www.researchgate.net/profile/Katherine-Yelick/publication/2313628_Parallel_Programming_in_Split-C/links/09e4150c1f49c90158000000/Parallel-Programming-in-Split-C.pdf,12
